Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"Burası Battlefield 1! Valorant Değil! #FPS #Valorant #Gaming #bf1","https://youtube.com/shorts/4ZeO96x7xZA",88508,3380,195,"Worder","Kurtlar Vadisi X Battlefield 1 – FPS’de Yeni Bir Seviye!","",2025-03-03 01:13
"the WW1 DESERT EAGLE... #shorts #gaming #bf1 #history #battlefield #forgottenweapons #bfv","https://youtube.com/shorts/eD5CEeYtGJU",152827,6076,74,"Strider","obrez mosin nagant  Battlefield V (BF1) is a first-person shooter (FPS) game developed by DICE and published by Electronic Arts (EA). Released in 2018, it is part of the long-running Battlefield series and is set during World War II. The game focuses on large-scale, team-based battles with an emphasis on realism and squad cooperation.  #gamingshorts   Key Features of Battlefield 1: World War II Setting – Unlike previous Battlefield games that focused on modern or futuristic warfare, BFV takes players back to WWI with historically inspired weapons, vehicles, and locations.  Grand Operations Mode – A large-scale multiplayer mode where battles span multiple in-game days, changing objectives and maps as the battle progresses.  Firestorm (Battle Royale Mode) – Introduced later, Firestorm was BFV’s attempt at a Battle Royale mode, featuring a shrinking battlefield and survival mechanics.  War Stories (Single-Player Mode) – Instead of a traditional campaign, BFV offers short, narrative-driven missions based on different perspectives of WWII.  Fortifications System – Players can build fortifications such as sandbags, barbed wire, and tank traps to defend positions.  Attrition System – Players have limited health and ammo, requiring more reliance on teammates and supply stations.  No Premium Pass – Unlike previous games, BFV introduced free post-launch content instead of paid expansions, under the ""Tides of War"" live service model.","bf1, Battlefield 1, bf1 moments, Only in Battlefield, Battlefield 1 gameplay, bf1 epic moments, Battlefield 1 multiplayer, bf1 best plays, Battlefield 1 sniping, bf1 funny moments, Battlefield 1 explosions, bf1 tanks, Battlefield 1 teamwork, bf1 war stories, bf1 epic battles, bf1 intense firefights, Battlefield 1 destruction, bf1 squad gameplay, bf1 immersive battles, bf1 history, historical accuracy, bf1 historical weapons, pistol, kolibri pistol, kolibri, forgotten weapons",2025-05-28 01:26
"If the Devs make Battlefield 6 this good","https://youtube.com/shorts/yAXIjCDvWPA",159156,1905,59,"DooM49","If the Devs make Battlefield 6 this good  #gaming #gamers #battlefield","battlefield",2025-05-22 13:14
"Trò chơi này khiến hacker bó tay #battlefield2042 #battlefield #gameplay #games #steam","https://youtube.com/shorts/BkqfDhde9zc",108841,1501,12,"Review","Trò chơi này khiến hacker bó tay #battlefield2042 #battlefield #gameplay #games #steam","",2025-05-17 20:27
"Victory, But at What Cost 💀 #shorts #gaming","https://youtube.com/shorts/7iRWEjd5C8E",172962,3155,43,"GGxwow","This Clip is taken from Battlefield 5 Gameplay  #shorts #gaming #games #gameplay #callofduty #funny #wolfenstein #daysgone","",2025-05-23 19:32
"Battlefield Dopamine RUSH Hits Different..","https://youtube.com/shorts/x3yrw7fKbvk",109835,3216,73,"SQUiD G+","","",2025-05-12 00:15
"Battlefield 6 - Tribute Trailer (Concept)","https://youtube.com/shorts/s1v5l9rSwQA",41856,923,21,"WesleyTRV // Wesley Vianen","Return to Battlefield. Coming 2025*. (*Release date may subject to change during development.)  #Battlefield #Battlefield6 #BattlefieldLabs  --------------------------------------  Subscribe for more: https://www.youtube.com/@WesleyTRVOfficial My 2nd channel: https://www.youtube.com/@WesleyTRV2Official  ----------------------------------------  CHECK OUT MY MERCH: https://shop.spreadshirt.com/wesleyvianen  ----------------------------------------  JOIN MY DISCORD SERVER: https://discord.gg/ysRZ7JQ  ----------------------------------------  Follow me on...  Facebook: https://www.facebook.com/wesley.vanvianen Twitter: https://twitter.com/WesleyGamers23 Instagram: https://www.instagram.com/wesleyvianen DeviantArt: https://www.deviantart.com/wesleyvianen2018 Roblox: https://www.roblox.com/users/66058461/profile Soundtrap: https://www.soundtrap.com/brianvanvianen  ----------------------------------------  SEND REQUESTS HERE: https://docs.google.com/forms/d/e/1FAIpQLScwNyxbag3XZXkdNNbJHcJLEG0AmTkz_EWx5wlEQVDHMHSu0Q/viewform  ----------------------------------------  Sources (S: Safe, M: Mature, E: Explicit) Thumbnail:  ----------------------------------------  Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.  ----------------------------------------  See you on the bright side!","Battlefield, Battlefield 6, Battlefield Labs, BF6, Leak, April Fools, Leaked, Trailer, Teaser, Announcement, Joke, Fake, Unofficial",2025-05-03 20:09
"The Mauser Kar98AZ Should Have Been in Battlefield 1","https://youtube.com/shorts/py4gEZZE71Y",69832,2761,59,"Battlefield Curator","The Kar98AZ was used by Germany during World War One. Support, cavalry, artillery, engineers, and even the storm troopers used the Kar98AZ. It should have definitely been on Battlefield 1 because of the 1.5 million of them that were produced during that time.   🪖Help curate history and support the Channel, buy a shirt or hoodie from our site https://bfcurator.company.site  💥💥💥 #gewehr98 #milsurprifle #militarysurplus  🪖 Check us out on Instagram and Facebook for more Epic content!  #guncollection #history #mauser #cmp #bf1 #kar98pubg #battlefield1 #militaryhistory #m1 #ww1 #german #militarysurplus #worldwarone #veteran #armyveteran #battlefieldcurator  All weapons portrayed in this video were handled in a safe manner. Multiple safety precautions were in place before, during and after filming. Seek out weapons familiarization training before handling any weapon. Collectibles and antiques are known as alternative assets in the financial world. We are not financial advisors nor do we give legal financial advice, please talk to your CPA. As an Amazon Associate I earn from qualifying purchases. Information contained in the content is based from personal experience, opinion, or available on the internet. Gun enthusiasts should read the owners manual and consult a firearms expert to fully understand the weapon. These historical relics and products commonly available in stores all across the United States. Our videos are for entertainment purposes.","Karabiner 98AZ, Kar98a, World War I rifle, German carbine WW1, Mauser rifle, Gewehr 98, WW1 firearms, German stormtroopers, Cavalry rifle, Trench warfare, 7.92x57mm Mauser, Bolt-action rifle, WW1 military history, Kar98AZ history, German infantry weapons, WW1 carbine, Mauser 98, Light infantry rifle, WW1 weapon review, Historical firearms, Forgotten weapons, rock island auction, hickok45, design, development, weapons history, weapons, ww1 rifle, ww1",2025-04-30 05:00
"This sniper bot got wine bottled #battlefield1 #gaming #battlefield #bf1","https://youtube.com/shorts/8qdpOM_gPpg",94233,1424,42,"MartykorYT","You now can become a member to my channel for just 99cents!!! https://www.youtube.com/channel/UCtjbiGLT28RSP-8-x1rz5IQ/join Tipping Page https://streamelements.com/martykoryt/tip Instagram https://www.instagram.com/martykor1/ Twitch https://www.twitch.tv/martykor1 TikTok https://www.tiktok.com/@martykoryt Kick https://kick.com/martykor","Battlefield 1 wine bottle, battlefield 1 battle pickup, battlefield 1 melee kills, battlefield 1 apocalypse dlc, wine bottle weapon, martykoryt, battlefield 1 funny moments, battlefield 1 challenge, 100 wine bottle kills, battlefield 1 glass bottle, battlefield 1 gameplay, bf1 bottle kills, battlefield 1 melee only, battlefield 1 one hit kill weapon, battlefield 1 passchendaele, battlefield 1 caporetto, battlefield 1 river somme",2025-05-21 21:48
"Battlefield 1 Gameplay 👑","https://youtube.com/shorts/knjkGIAaqfY",80886,1535,49,"HellGhost","Subscribe if You Like The Video 👇 https://www.youtube.com/@HellGhost_Gameplay?sub_confirmation=1   Battlefield 1 Still One of The Best FPS Game in 2025...   Battlefield 1 Insane Multiplayer Gameplay in 2025...   Thanks for Watching Don't Forget to Like and Subscribe...   #battlefield1 #bf1 #bf1gameplay #battlefieldclips #battlefield #gaming","battlefield 1, battlefield, battlefield 1 gameplay, battlefield 1 pc, battlefield 1 trailer, battlefield 1 is king, battlefield 1 multiplayer, battlefield 2042, battlefield 1 this game is art, battlefield 6, battlefield 1 ps4, battlefield 1 review, battlefield one, battlefield 2025, battlefield 1 in 2025 is still incredible, battlefield 1 xbox one, battlefield 1 campaign, battlefield 5, battlefield 1 2025, battlefield ps5, battlefield 1 in 2025, bf1",2025-04-22 16:28
"🇰🇷 K2 Black Panther vs 🇬🇧 Challenger 3 – Who Owns the Battlefield? 🐆🔥","https://youtube.com/shorts/-3rW-5bt5OE",65767,919,49,"ShadowStrike Tech","🇰🇷 K2 Black Panther vs 🇬🇧 Challenger 3 – Who Owns the Battlefield? 🐆🔥Two next-generation tanks. Two military powerhouses. One battlefield.  In this explosive comparison, we dive deep into the specs, firepower, armor, mobility, and combat tech of South Korea’s K2 Black Panther and the UK’s Challenger 3. Which of these cutting-edge beasts truly dominates in modern warfare?  From advanced fire control systems to next-gen protection tech, you’ll witness how East and West compete for armored supremacy!  👇 Which one do you think would win in real combat? Tell us in the comments!  📌 Don't forget to like, share, and subscribe for more intense military comparisons on ShadowStrike Tech! 🛡️💥  **ShadowStrike Tech** 🎥⚡️    Your go-to source for military videos, in-depth analysis & trending content. We break down tactics, tech & strategy to keep you informed!    📌 **Explore our playlists:**   🔹 [War Weapons](https://www.youtube.com/watch?v=Ys3GoXxsTeA&list=PLKEjet0EElXfrM9VJYPdmo_5vChG1XPxw&pp=gAQB)   🔹 [Geopolitical Strategies](https://www.youtube.com/watch?v=Yfp_FBAI0O4&list=PLKEjet0EElXdX3-hkUmB_y-qO6XBG0EiY&pp=gAQB)   🔹 [Military Tech](https://www.youtube.com/watch?v=j8Bl9cKaHV4&list=PLKEjet0EElXe-9awZZ4_Ww0SGKSC604IR&pp=gAQB)   🔹 [Military Bases](https://www.youtube.com/watch?v=I180KwRTImY&list=PLKEjet0EElXefWKSFxh0x09OBbPTBCZLP&pp=gAQB)   🔹 [Nuclear Weapons](https://www.youtube.com/watch?v=ZaYZ6boKftw&list=PLKEjet0EElXcWPyDUHprbDwwQWjrW8qgf&pp=gAQB)    🚀 Follow us: 🔗 X: ShadowStrike Tech 🔗 Instagram: ShadowStrike_Tech 🔗 YouTube: Subscribe, like & share!  ⚠️ **Disclaimer:** We do not fully own the material compiled in our videos. All rights belong to the respective owners under Section 107 of the Copyright Act (Fair Use). If you are the rightful owner and wish for content removal, please contact us before taking action, and we will respectfully comply.    📩 **Business inquiries:** h.nurad99@gmail.com","K2 Black Panther, Challenger 3, modern tanks, South Korean military, British army, tank comparison, main battle tank, K2 vs Challenger, armored warfare, next-gen tanks, military technology, battlefield supremacy, tank firepower, NATO tanks, East vs West military, tank showdown, defense tech, heavy armor, future warfare, ShadowStrike Tech, UK tank, military showdown, armored beasts, tank warfare, military comparison, K2 vs Challenger3, armored vehicles",2025-05-21 13:26
"Battlefield 1 Clip #battlefield1 #battlefield #bf1","https://youtube.com/shorts/H5I2QQObgrg",62458,1035,15,"Beoise","","",2025-05-19 04:01
"Bro had no choices Battlefield 1 Clip #battlefield1 #battlefield #bf1","https://youtube.com/shorts/MkOTF2kNRSg",59305,920,24,"Beoise","","",2025-05-25 04:23
