Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"【あるある】Apexランクの現実【Apex Legends】 #Shorts","https://youtube.com/shorts/A6mVtclYTF8",2010859,40554,243,"ベジタイムにんじん","配信などはTwitterでお知らせしてます。 にんじんTwitter↓ https://twitter.com/VegetimeNINJIN  チャンネル登録や高評価をして頂けるとニッコリします。 よろしくお願いいたします。 https://www.youtube.com/channel/UCrkMfrxOb8FGJvLmQGKxhFw  【お問い合わせ＆仕事連絡はこちらへ】 →buber_info@blueoceanmedia.jp    #Shorts","Apex, エーペックスレジェンズ, Switch, PS4, 初心者, えぺ, PC, PS5, 調整, TIEるー, TikTok, 弱体化, 強化, 強武器, DPS, 最強武器, 釈迦, チート, チーター, ミーム, チーミング, あるある, 修正",2024-04-21 17:03
"#1 Apex Predator Banned LIVE For Cheating #apexlegends #apex","https://youtube.com/shorts/JuNeSzWZwlM",1896625,80681,874,"The Gaming Merchant","facilitator apex legends","",2023-08-24 20:49
"How BT-7274 is In - Apex Legends!","https://youtube.com/shorts/UzdVBYhwtDw",1796363,132185,1508,"KEVTHEKING99-YT","How BT-7274 is In Apex Legends!  what happen to BT after Titan fall 2 explained   #apexlore #apexlegendslore #titanfall","apex legends BT is in apex Legends, what happen to BT after Titanfall 2, Apex Legends Lore, the flying tea cup, titanfall 2 theory, titanfall theory, theory, FS-1041, BT-7274, MOB-1316",2023-02-11 06:06
"PADのホライゾンがチートと呼ばれる理由がこちら【APEX LEGENDS】","https://youtube.com/shorts/gwsYJQie_9g",1792769,39489,437,"NIRU","生放送 http://twitch.tv/nniru  コラボPC  https://www.pc-koubou.jp/pc/game_niru.php  NIRUの本　https://t.co/JuZYKHHjTZ  20キル&4000ダメージ  https://youtube.com/playlist?list=PLnz4nYMGRMWwOoRpZvtOBikEOEQu9C2Hg  twitter https://twitter.com/nirunno  インスタグラム https://instagram.com/niru.1218  コントローラー手元動画 https://youtu.be/9ia4bwN-HFU  NIRUグッズ　https://nirus.booth.pm/  #NIRU  #APEXLEGENDS","",2024-04-14 17:00
"The Best Play of Season 23 #apexlegends #apex","https://youtube.com/shorts/egxwyLX5qQw",1767889,60698,459,"Johnny Price","LIVE STREAM DAYS/TIMES Sunday / Tuesday / Wednesday / Friday / Saturday  Make sure to hit the bell to turn on notifications! :D  Socials(Twitter, Discord, Etc)   - beacons.ai/johnnypricetv   #Apexlegends #apex #JohnnyPrice","Apex Legends, Apex Funny, Apex Legends Gameplay, Johnny Price, JohnnypriceTV, Somebody to love, Apex, Apex legends challenges, Apex Legends Heirloom, Apex Legends ranked, Johnny Price Apex, Apex Johnny, Horizon Apex, Horizon Somebody to love, Apex Daily Moments, Apex Daily, Apex Montage, playapex, Johnny Horizon",2024-12-15 01:00
"Top 5 RAREST Skins In Apex Legends","https://youtube.com/shorts/0TkIE67H7ow",1816255,103173,1884,"HisWattson","#apexlegends","apex legends, apex legends skins, rarest apex skins",2024-03-06 18:59
"CRAZY ASH MOVEMENT!","https://youtube.com/shorts/3-Nn0F1HigQ",1746566,44977,656,"ExtesyyTV","Watch this gameplay live on Twitch!!! 🔴: www.twitch.tv/extesyy Follow the Twitter 🐦: twitter.com/Extesyy  🧠Channel Management & Video Production by ----⪢ Moonport Media bit.ly/MoonportMedia 🎨Thumbnail concept by Moonport +🔥 Designed by ----⪢ twitter.com/wlnterskys 🎬Edited by ----⪢ https://twitter.com/AdoLol22  Production Music by www.epidemicsound.com Best Controller Movement Apex Legends #ApexLegends #Extesyy","ashbuff, ash heirloom, apex legends funny, apex legends ash buff",2025-02-17 06:34
"【APEX】確率0.01％？！ネメシスの超絶レアリロードを引いたプレイヤーの反応がこちら！#apex #apexlegends #fyp #おすすめ #tiktok #ゲーム #shorts","https://youtube.com/shorts/AtHWn3hWNCI",1808589,37600,404,"ぽこに / Poconi","#apex #apexlegends #game #gaming #gamer #fyp #funny #おすすめ #ゲーム実況 #shorts","",2024-08-08 17:50
"S22の先行プレイで海外の超有名キャラコン厨と遭遇するNIRU【APEX LEGENDS】","https://youtube.com/shorts/-ohUVM4kfGA",1571210,34987,596,"NIRU","生放送 http://twitch.tv/nniru  コラボPC  https://www.pc-koubou.jp/pc/game_niru.php  NIRUの本　https://t.co/JuZYKHHjTZ  20キル&4000ダメージ  https://youtube.com/playlist?list=PLnz4nYMGRMWwOoRpZvtOBikEOEQu9C2Hg  twitter https://twitter.com/nirunno  インスタグラム https://instagram.com/niru.1218  コントローラー手元動画 https://youtu.be/9ia4bwN-HFU  NIRUグッズ　https://nirus.booth.pm/  #NIRU  #APEXLEGENDS","",2024-08-17 11:30
"Top 10 MOST USED Octane Skins in Apex Legends","https://youtube.com/shorts/6E17RdHtuSY",1460770,73727,1252,"Esidi","Top 10 MOST USED Octane Skins in Apex Legends #shorts #apex #apelegends   Other Videos You May Enjoy The BEST SKIN for EVERY WEAPON in Apex Legends https://www.youtube.com/watch?v=tClbSeClfy4&t  Can’t afford an Heirloom? YOU’RE WRONG https://www.youtube.com/watch?v=sdZl73nNKCA&t  100 Apex Legends Tips and Tricks - INSTANTLY IMPROVE https://www.youtube.com/watch?v=tVJHURmS6T8  Join this channel to get access to perks: https://www.youtube.com/channel/UC-Lfjk8RxcDB-kDxFHM9Qrg/join  Discord - https://discord.gg/3wu7nGj9Ex Twitter - https://twitter.com/esidixo Merch- https://www.esidiapparel.com/  // Business & Sponsor Inquiries:  esidibusiness@gmail.com","esidi, esidi apex, apex, apex legends, octane, apex octane, apex legends octane, apex octane skins, best octane skins, best octane skins apex, best octane skins apex legends, top 10, top 10 octane, top 10 octane skins, pick rate, most used skins apex, most used octane skins, apex legends octane skins",2023-01-26 03:00
